time,total_packets
1645404111.347932,6388246
1645404111.5492065,6388247
1645404111.7504373,6388249
1645404111.9516413,6388250
1645404112.1528468,6388252
1645404112.3540595,6388253
1645404112.5552268,6388253
1645404112.7564924,6388255
1645404112.957773,6388256
1645404113.1589715,6388257
1645404113.360179,6388258
1645404113.5619605,6388258
1645404113.7631786,6388260
1645404113.964421,6388260
1645404114.165629,6388260
1645404114.3668313,6388260
1645404114.5680277,6388261
1645404114.769344,6388262
1645404114.9705868,6388262
1645404115.1717863,6388263
1645404115.372983,6388263
1645404115.5741987,6388263
1645404115.7756026,6388264
1645404115.9768367,6388264
1645404116.1780558,6388264
1645404116.379264,6388264
1645404116.5804884,6388264
1645404116.7816951,6388265
1645404116.982904,6388266
1645404117.1842217,6388266
1645404117.3854654,6388266
1645404117.5866718,6388266
1645404117.7878761,6388267
1645404117.9890146,6388267
1645404118.190229,6388267
1645404118.391474,6388267
1645404118.592674,6388268
1645404118.7938802,6388269
1645404118.9950812,6388269
1645404119.1962914,6388270
1645404119.3974972,6388270
1645404119.5986955,6388271
1645404119.7998953,6388275
1645404120.0010126,6388275
1645404120.2024648,6388282
1645404120.4038699,6388290
1645404120.6051652,6388290
1645404120.8064382,6388291
1645404121.0077343,6388291
1645404121.2089882,6388291
1645404121.41029,6388291
1645404121.611614,6388291
1645404121.8128593,6388294
1645404122.0140917,6388295
1645404122.21539,6388295
1645404122.4166539,6388295
1645404122.617857,6388295
1645404122.819073,6388296
1645404123.0203574,6388296
1645404123.2216184,6388296
1645404123.422874,6388296
1645404123.6240985,6388296
1645404123.8253653,6388297
1645404124.0266438,6388297
1645404124.2278945,6388297
1645404124.4291618,6388297
1645404124.630452,6388297
1645404124.8317,6388298
1645404125.0329542,6388298
1645404125.234262,6388298
1645404125.4355571,6388298
1645404125.6368015,6388298
1645404125.8380215,6388299
1645404126.0393221,6388299
1645404126.2405875,6388299
1645404126.44184,6388299
1645404126.6428337,6388299
1645404126.8440278,6388300
1645404127.045325,6388301
1645404127.2466195,6388301
1645404127.447844,6388301
1645404127.649069,6388301
1645404127.8503613,6388302
1645404128.051643,6388302
1645404128.2528934,6388303
1645404128.4540925,6388303
1645404128.655381,6388305
1645404128.8565743,6388306
1645404129.0578156,6388307
1645404129.2590473,6388307
1645404129.4603443,6388307
1645404129.6616292,6388308
1645404129.8628871,6388309
1645404130.064165,6388309
1645404130.2655518,6388309
1645404130.4667902,6388309
1645404130.6680253,6388309
1645404130.8693712,6388310
1645404131.0706651,6388310
1645404131.2719269,6388310
1645404131.4732306,6388310
1645404131.6745262,6388310
1645404131.875781,6388311
1645404132.07691,6388312
1645404132.27817,6388312
1645404132.4794104,6388312
1645404132.6806476,6388312
1645404132.8818202,6388313
1645404133.0829725,6388313
1645404133.284196,6388313
1645404133.4853992,6388313
1645404133.6866221,6388314
1645404133.8878093,6388315
1645404134.08899,6388315
1645404134.290186,6388315
1645404134.4913614,6388315
1645404134.692634,6388316
1645404134.8938441,6388317
1645404135.095032,6388317
1645404135.2962625,6388317
1645404135.497456,6388317
1645404135.6986718,6388318
1645404135.899844,6388319
1645404136.1010308,6388319
1645404136.302267,6388319
1645404136.5034604,6388319
1645404136.7046423,6388319
1645404136.9058356,6388320
1645404137.1070154,6388321
1645404137.3082163,6388321
1645404137.5094173,6388321
1645404137.7106404,6388321
1645404137.911757,6388322
1645404138.1129289,6388322
1645404138.3141427,6388322
1645404138.5153623,6388322
1645404138.716603,6388324
1645404138.9178076,6388325
1645404139.1190155,6388325
1645404139.3202732,6388325
1645404139.521552,6388326
1645404139.7227542,6388328
1645404139.923956,6388328
1645404140.1251733,6388328
1645404140.3264022,6388328
1645404140.5276105,6388329
1645404140.728811,6388330
1645404140.9300134,6388330
1645404141.1312692,6388330
1645404141.332477,6388331
1645404141.5336764,6388331
1645404141.7348568,6388334
1645404141.936429,6388334
1645404142.137645,6388336
1645404142.3388655,6388336
1645404142.54007,6388336
1645404142.7413268,6388337
1645404142.9426117,6388337
1645404143.1438158,6388337
1645404143.3449402,6388337
1645404143.5461657,6388337
1645404143.7474098,6388338
1645404143.9486146,6388338
1645404144.1498177,6388338
1645404144.3509574,6388338
1645404144.5521584,6388339
1645404144.7534394,6388340
1645404144.9546463,6388340
1645404145.1558547,6388340
1645404145.3570573,6388340
1645404145.5583186,6388340
1645404145.7596912,6388341
1645404145.9609253,6388341
1645404146.1621597,6388341
1645404146.363402,6388341
1645404146.5646133,6388341
1645404146.765817,6388342
1645404146.9670174,6388344
1645404147.1682575,6388345
1645404147.3694687,6388345
1645404147.570723,6388345
1645404147.7719247,6388346
1645404147.973157,6388346
1645404148.1744063,6388346
1645404148.3756168,6388346
1645404148.576816,6388346
1645404148.7779984,6388348
1645404148.979251,6388348
1645404149.1804986,6388348
1645404149.3817008,6388348
1645404149.5828967,6388349
1645404149.784167,6388350
1645404149.9853704,6388350
1645404150.1865726,6388352
1645404150.3878024,6388352
1645404150.589016,6388352
1645404150.7902222,6388353
1645404150.9914565,6388353
1645404151.1926563,6388353
1645404151.3938622,6388353
1645404151.5950387,6388353
1645404151.796278,6388354
1645404151.9975498,6388355
1645404152.1987505,6388355
1645404152.4000068,6388355
1645404152.601189,6388355
1645404152.8024986,6388356
1645404153.003712,6388357
1645404153.2049186,6388357
1645404153.4061635,6388357
1645404153.6074033,6388357
1645404153.8085978,6388358
1645404154.0098004,6388358
1645404154.2110019,6388358
1645404154.4122882,6388358
1645404154.6134899,6388359
1645404154.8146935,6388360
1645404155.015896,6388360
1645404155.217161,6388360
1645404155.4184144,6388360
1645404155.6196165,6388360
1645404155.820816,6388361
1645404156.0219805,6388361
1645404156.2231448,6388361
1645404156.4243517,6388361
1645404156.625593,6388361
1645404156.8267872,6388363
1645404157.0279634,6388364
1645404157.2291842,6388364
1645404157.4304125,6388364
1645404157.6316123,6388364
1645404157.8328094,6388365
1645404158.0340054,6388365
1645404158.2352185,6388366
1645404158.436457,6388366
1645404158.6376598,6388368
1645404158.838862,6388369
1645404159.0400577,6388369
1645404159.2412608,6388369
1645404159.4424691,6388369
1645404159.6436675,6388370
1645404159.8448439,6388371
1645404160.0460398,6388371
1645404160.2472534,6388371
1645404160.4484704,6388371
1645404160.64967,6388371
1645404160.8508377,6388372
1645404161.052036,6388372
1645404161.2532427,6388372
1645404161.4544954,6388372
1645404161.655693,6388372
1645404161.8569047,6388373
1645404162.058159,6388374
1645404162.259366,6388374
1645404162.4606016,6388374
1645404162.6618075,6388374
1645404162.8630064,6388375
1645404163.0642157,6388375
1645404163.2654288,6388375
1645404163.4666367,6388375
1645404163.667838,6388375
1645404163.8690417,6388376
1645404164.070251,6388376
1645404164.2715023,6388376
1645404164.472703,6388376
1645404164.6739018,6388377
1645404164.8751724,6388378
1645404165.0763774,6388379
1645404165.2776072,6388379
1645404165.4788074,6388379
1645404165.6800032,6388379
1645404165.8812506,6388380
1645404166.0824583,6388380
1645404166.2836614,6388381
1645404166.484865,6388381
1645404166.6860662,6388381
1645404166.8872757,6388382
1645404167.0884788,6388383
1645404167.2896962,6388384
1645404167.490897,6388384
1645404167.6921628,6388384
1645404167.8933976,6388385
1645404168.0945997,6388385
1645404168.2957938,6388386
1645404168.4969902,6388387
1645404168.6982305,6388388
1645404168.8994613,6388391
1645404169.1006668,6388394
1645404169.3018692,6388395
1645404169.5030751,6388395
1645404169.7042801,6388396
1645404169.905515,6388397
1645404170.1067193,6388399
1645404170.3078372,6388400
1645404170.509038,6388400
1645404170.7102482,6388401
1645404170.911489,6388401
1645404171.1126945,6388401
1645404171.3138442,6388402
1645404171.5150461,6388402
1645404171.7163029,6388403
1645404171.9175406,6388404
1645404172.1187437,6388406
1645404172.3199534,6388406
1645404172.5211916,6388406
1645404172.722423,6388407
1645404172.9236245,6388407
1645404173.1248312,6388408
1645404173.326023,6388409
1645404173.527232,6388411
1645404173.7288072,6388412
1645404173.9300017,6388412
1645404174.1312532,6388413
1645404174.332461,6388414
1645404174.5336595,6388416
1645404174.734858,6388417
1645404174.936065,6388419
1645404175.1373088,6388419
1645404175.3385487,6388419
1645404175.5398026,6388419
1645404175.7412696,6388420
1645404175.9425492,6388421
1645404176.1437616,6388422
1645404176.344968,6388422
1645404176.5461822,6388422
1645404176.7473977,6388423
1645404176.9486072,6388423
1645404177.14981,6388424
1645404177.351011,6388424
1645404177.552226,6388425
1645404177.7534475,6388426
1645404177.954653,6388427
1645404178.155861,6388427
1645404178.3570695,6388427
1645404178.5583122,6388427
1645404178.7595463,6388429
1645404178.9607508,6388429
1645404179.161952,6388429
1645404179.3631353,6388429
1645404179.5643628,6388430
1645404179.7655694,6388431
1645404179.9667695,6388431
1645404180.167974,6388437
1645404180.3694026,6388447
1645404180.5706494,6388447
1645404180.7718587,6388448
1645404180.9730632,6388448
1645404181.174318,6388448
1645404181.3755412,6388448
1645404181.5767457,6388448
1645404181.7778823,6388451
1645404181.9790828,6388451
1645404182.1803043,6388453
1645404182.3815038,6388454
1645404182.5827043,6388454
1645404182.7839055,6388455
1645404182.9851592,6388455
1645404183.1863642,6388455
1645404183.3875804,6388455
1645404183.588835,6388455
1645404183.7900474,6388456
1645404183.9913042,6388456
1645404184.1925135,6388456
1645404184.3936436,6388456
1645404184.5948482,6388456
1645404184.7960484,6388457
1645404184.9972613,6388457
1645404185.1984694,6388457
1645404185.3996706,6388457
1645404185.6008465,6388457
1645404185.8020477,6388458
1645404186.0032868,6388458
1645404186.2044973,6388458
1645404186.4057379,6388458
1645404186.6068614,6388458
1645404186.8078396,6388459
1645404187.0090292,6388459
1645404187.2102342,6388460
1645404187.4114728,6388460
1645404187.6126754,6388460
1645404187.813872,6388461
1645404188.0150902,6388461
1645404188.2163012,6388462
1645404188.4175441,6388462
1645404188.6187525,6388462
1645404188.8199499,6388465
1645404189.0211635,6388466
1645404189.2223823,6388466
1645404189.4236143,6388466
1645404189.6248121,6388467
1645404189.8260098,6388468
1645404190.0272255,6388468
1645404190.2285795,6388468
1645404190.429798,6388468
1645404190.6309316,6388468
1645404190.8322535,6388469
1645404191.033627,6388469
1645404191.234852,6388469
1645404191.4360595,6388470
1645404191.637252,6388470
1645404191.838587,6388471
1645404192.0397973,6388472
1645404192.240993,6388472
1645404192.4422019,6388472
1645404192.6434145,6388472
1645404192.8446648,6388473
1645404193.045844,6388473
1645404193.2470396,6388473
1645404193.4482427,6388473
1645404193.6494524,6388474
1645404193.8506608,6388475
1645404194.0518608,6388476
1645404194.2530627,6388476
1645404194.4542675,6388476
1645404194.6554775,6388477
1645404194.8566804,6388478
1645404195.057876,6388478
1645404195.2590733,6388478
1645404195.4602718,6388478
1645404195.6614776,6388478
1645404195.862681,6388479
1645404196.0638442,6388479
1645404196.2650456,6388479
1645404196.4662921,6388479
1645404196.6675286,6388479
1645404196.8687322,6388480
1645404197.0699334,6388481
1645404197.2711675,6388481
1645404197.472402,6388481
1645404197.6736236,6388482
1645404197.8748372,6388483
1645404198.07604,6388483
1645404198.277248,6388483
1645404198.4784546,6388483
1645404198.6796594,6388484
1645404198.8808641,6388485
1645404199.0820649,6388486
1645404199.2832806,6388486
1645404199.4844947,6388486
1645404199.6857042,6388487
1645404199.8869033,6388488
1645404200.0881522,6388488
1645404200.2893605,6388489
1645404200.4905958,6388489
1645404200.6917958,6388489
1645404200.8929935,6388490
1645404201.094198,6388490
1645404201.2954557,6388490
1645404201.4966636,6388490
1645404201.6977983,6388491
1645404201.8989983,6388493
1645404202.1004577,6388494
1645404202.3016672,6388494
1645404202.50287,6388494
1645404202.7040784,6388494
1645404202.9052808,6388495
1645404203.1064894,6388496
1645404203.30771,6388496
1645404203.5089195,6388496
1645404203.7101812,6388496
1645404203.9114702,6388497
1645404204.1126778,6388497
1645404204.3138764,6388498
1645404204.5150795,6388498
1645404204.716341,6388500
1645404204.9175482,6388500
1645404205.118757,6388500
1645404205.3199527,6388500
1645404205.5210714,6388500
1645404205.7225397,6388501
1645404205.9237795,6388501
1645404206.124986,6388501
1645404206.3261988,6388503
1645404206.5274405,6388503
1645404206.7286441,6388504
1645404206.9298532,6388504
1645404207.1310549,6388505
1645404207.3322873,6388505
1645404207.5336034,6388505
1645404207.7348092,6388506
1645404207.93601,6388506
1645404208.1372206,6388508
1645404208.3384717,6388508
1645404208.5396776,6388508
1645404208.7408576,6388509
1645404208.9420598,6388509
1645404209.1433156,6388509
1645404209.3445618,6388511
1645404209.5457802,6388512
1645404209.7469125,6388513
1645404209.9481726,6388513
1645404210.1493847,6388513
1645404210.3506162,6388515
1645404210.5518432,6388515
1645404210.753042,6388516
1645404210.954253,6388516
1645404211.155468,6388516
1645404211.3567364,6388516
1645404211.5578864,6388516
1645404211.7591262,6388517
1645404211.9603336,6388517
1645404212.1615322,6388518
1645404212.3627336,6388518
1645404212.5638623,6388518
1645404212.7650626,6388519
1645404212.9662762,6388520
1645404213.1674802,6388520
1645404213.3686817,6388520
1645404213.569883,6388520
1645404213.7710812,6388521
1645404213.9722853,6388521
1645404214.1734915,6388521
1645404214.3746808,6388521
1645404214.5758855,6388522
1645404214.777086,6388523
1645404214.9782987,6388523
1645404215.1795075,6388523
1645404215.3807626,6388523
1645404215.5819998,6388523
1645404215.7832477,6388524
1645404215.9845037,6388524
1645404216.1857078,6388524
1645404216.3869038,6388524
1645404216.5881617,6388524
1645404216.7894094,6388525
1645404216.9906125,6388525
1645404217.1918147,6388526
1645404217.3930123,6388526
1645404217.594226,6388526
1645404217.7954297,6388527
1645404217.9966362,6388527
1645404218.1978378,6388529
1645404218.398956,6388530
1645404218.600197,6388530
1645404218.8014264,6388532
1645404219.0026288,6388532
1645404219.203859,6388532
1645404219.4050636,6388532
1645404219.6062782,6388534
1645404219.8074841,6388535
1645404220.008689,6388535
1645404220.2098877,6388535
1645404220.411165,6388535
1645404220.612408,6388535
1645404220.8136113,6388536
1645404221.0148144,6388536
1645404221.216011,6388536
1645404221.4172246,6388536
1645404221.6184595,6388536
1645404221.8196704,6388537
1645404222.0208704,6388537
1645404222.2220716,6388538
1645404222.4232605,6388538
1645404222.6245341,6388538
1645404222.8257332,6388539
1645404223.026921,6388539
1645404223.228156,6388540
1645404223.4293702,6388540
1645404223.6306105,6388540
1645404223.8318133,6388541
1645404224.0330064,6388541
1645404224.2342162,6388541
1645404224.4354503,6388541
1645404224.6366506,6388542
1645404224.8378534,6388543
1645404225.0390568,6388544
1645404225.2402713,6388544
1645404225.4415154,6388544
1645404225.6427252,6388544
1645404225.843933,6388546
1645404226.0451686,6388546
1645404226.2463813,6388546
1645404226.4476185,6388546
1645404226.6488216,6388546
1645404226.8500173,6388547
1645404227.0512326,6388547
1645404227.2524908,6388548
1645404227.4536989,6388548
1645404227.6549058,6388548
1645404227.8561735,6388549
1645404228.0573914,6388551
1645404228.2586045,6388551
1645404228.459813,6388551
1645404228.661006,6388551
1645404228.8621957,6388552
1645404229.0634427,6388554
1645404229.264647,6388555
1645404229.4658494,6388555
1645404229.6670485,6388556
1645404229.8683057,6388557
1645404230.0695548,6388557
1645404230.2707584,6388557
1645404230.4719594,6388557
1645404230.6731434,6388557
1645404230.874384,6388558
1645404231.075581,6388558
1645404231.2767751,6388558
1645404231.477976,6388558
1645404231.6791623,6388558
1645404231.880444,6388559
1645404232.0816455,6388560
1645404232.2828484,6388560
1645404232.4840467,6388560
1645404232.6852531,6388560
1645404232.8865147,6388561
1645404233.0877163,6388561
1645404233.288919,6388561
1645404233.490153,6388561
1645404233.6914105,6388562
1645404233.893166,6388563
1645404234.094377,6388563
1645404234.2955792,6388563
1645404234.4967837,6388563
1645404234.6979852,6388564
1645404234.8992107,6388565
1645404235.100449,6388565
1645404235.3016558,6388565
1645404235.5028462,6388565
1645404235.7040668,6388565
1645404235.9054685,6388566
1645404236.106692,6388566
1645404236.3078527,6388566
1645404236.50906,6388566
1645404236.7102108,6388566
1645404236.911445,6388567
1645404237.112654,6388568
1645404237.313858,6388568
1645404237.5150554,6388568
1645404237.7163165,6388569
1645404237.9175248,6388569
1645404238.1187332,6388570
1645404238.3199673,6388570
1645404238.521222,6388576
1645404238.722538,6388577
1645404238.9237587,6388577
1645404239.124983,6388577
1645404239.3262074,6388577
1645404239.5274522,6388578
1645404239.7286663,6388584
1645404239.9298778,6388584
1645404240.1311245,6388585
1645404240.3325403,6388590
1645404240.5337782,6388590
1645404240.7349565,6388593
1645404240.9361782,6388593
1645404241.1373806,6388593
1645404241.3385813,6388593
1645404241.5397935,6388594
1645404241.7409725,6388595
1645404241.9421883,6388595
1645404242.1433914,6388596
1645404242.3446398,6388596
1645404242.545843,6388596
1645404242.747051,6388599
1645404242.9482656,6388599
1645404243.1494725,6388599
1645404243.350678,6388599
1645404243.5518446,6388599
1645404243.7530534,6388601
1645404243.9542646,6388602
1645404244.1554701,6388603
1645404244.3566742,6388603
1645404244.557874,6388605
1645404244.7590716,6388607
1645404244.9602792,6388608
1645404245.1614835,6388608
1645404245.3626854,6388609
1645404245.5638855,6388610
1645404245.7650876,6388612
1645404245.9663374,6388612
1645404246.1675851,6388612
1645404246.3687701,6388613
1645404246.569963,6388613
1645404246.7711866,6388615
1645404246.9724267,6388616
1645404247.1736362,6388617
1645404247.3748431,6388617
1645404247.5758324,6388617
1645404247.777025,6388618
1645404247.9782782,6388618
1645404248.1794903,6388618
1645404248.380692,6388633
1645404248.5821662,6388633
1645404248.783448,6388637
1645404248.984666,6388638
1645404249.1858757,6388638
1645404249.3870847,6388638
1645404249.5882556,6388639
1645404249.7895045,6388640
1645404249.9907146,6388640
1645404250.1919918,6388640
1645404250.3932264,6388640
1645404250.5944867,6388640
1645404250.7956944,6388641
1645404250.9969208,6388641
1645404251.1981587,6388641
1645404251.3993773,6388641
1645404251.6005847,6388641
1645404251.8017836,6388642
1645404252.002939,6388643
1645404252.2040749,6388645
1645404252.4052825,6388645
1645404252.6065502,6388645
1645404252.8077526,6388648
1645404253.0089552,6388648
1645404253.2102218,6388648
1645404253.411455,6388648
1645404253.61266,6388648
1645404253.81386,6388650
1645404254.0150635,6388650
1645404254.2162707,6388650
1645404254.4175146,6388650
1645404254.6187131,6388651
1645404254.8199246,6388652
1645404255.0211556,6388652
1645404255.2223644,6388653
1645404255.4235628,6388653
1645404255.6247652,6388653
1645404255.825974,6388654
1645404256.0271673,6388654
1645404256.2283702,6388654
1645404256.4295754,6388654
1645404256.630763,6388654
1645404256.8319602,6388655
1645404257.0332148,6388655
1645404257.2344089,6388656
1645404257.435612,6388656
1645404257.6368315,6388656
1645404257.8380268,6388657
1645404258.0392888,6388658
1645404258.2404928,6388658
1645404258.4416971,6388658
1645404258.642855,6388658
1645404258.8440995,6388661
1645404259.045336,6388662
1645404259.2466042,6388662
1645404259.4478052,6388662
1645404259.6489995,6388663
1645404259.850226,6388691
1645404260.0518446,6388691
1645404260.2530687,6388691
1645404260.4542747,6388691
1645404260.655474,6388691
1645404260.85668,6388692
1645404261.057876,6388692
1645404261.2590773,6388692
1645404261.460287,6388692
1645404261.6615696,6388693
1645404261.8627887,6388694
1645404262.0639963,6388695
1645404262.2655923,6388696
1645404262.466782,6388696
1645404262.6680229,6388696
1645404262.86924,6388697
1645404263.0704446,6388697
1645404263.2716477,6388698
1645404263.4728382,6388698
1645404263.674038,6388698
1645404263.8752422,6388699
1645404264.076452,6388699
1645404264.277654,6388699
1645404264.4788535,6388699
1645404264.680049,6388700
1645404264.881322,6388701
1645404265.0825691,6388701
1645404265.2837677,6388701
1645404265.4849565,6388701
1645404265.686177,6388702
1645404265.8876636,6388703
1645404266.0889022,6388703
1645404266.2901716,6388703
1645404266.4913836,6388703
1645404266.6925905,6388703
1645404266.8938043,6388704
1645404267.0949864,6388704
1645404267.296202,6388705
1645404267.4974203,6388705
1645404267.6986217,6388707
1645404267.899825,6388708
1645404268.101011,6388708
1645404268.3021688,6388708
1645404268.503419,6388708
1645404268.7046213,6388709
1645404268.9058163,6388712
1645404269.1070237,6388712
1645404269.3082354,6388712
1645404269.5094693,6388712
1645404269.7106779,6388715
1645404269.9118824,6388716
1645404270.1130824,6388716
1645404270.3142936,6388718
1645404270.515508,6388718
1645404270.7166839,6388719
1645404270.917929,6388719
1645404271.1191602,6388719
1645404271.3204124,6388719
1645404271.5216212,6388719
1645404271.7228062,6388720
1645404271.9240294,6388720
1645404272.1252463,6388721
1645404272.3264935,6388721
1645404272.527721,6388721
1645404272.7288585,6388722
1645404272.9300628,6388723
1645404273.1313102,6388723
1645404273.3325562,6388723
1645404273.533751,6388723
1645404273.7348874,6388724
1645404273.9360917,6388724
1645404274.1372983,6388724
1645404274.3385212,6388724
1645404274.5397332,6388724
1645404274.7408612,6388726
1645404274.9420593,6388726
1645404275.1432593,6388727
1645404275.344475,6388727
1645404275.5456746,6388727
1645404275.7468822,6388728
1645404275.9480832,6388728
1645404276.1492958,6388728
1645404276.3505843,6388728
1645404276.551783,6388728
1645404276.7529886,6388729
1645404276.9542053,6388729
1645404277.1554165,6388730
1645404277.3566222,6388730
1645404277.5578253,6388730
1645404277.7590213,6388731
1645404277.9602294,6388731
1645404278.161525,6388731
1645404278.3627226,6388732
1645404278.563924,6388732
1645404278.7651625,6388735
1645404278.9664218,6388735
1645404279.1676276,6388735
1645404279.3688302,6388735
1645404279.5700283,6388736
1645404279.7712376,6388739
1645404279.9724412,6388739
1645404280.1736507,6388739
1645404280.3748639,6388739
1645404280.5760617,6388739
1645404280.7772682,6388740
1645404280.9785242,6388741
1645404281.1797204,6388741
1645404281.3809247,6388741
1645404281.5821574,6388741
1645404281.7833989,6388742
1645404281.984607,6388742
1645404282.1858144,6388743
1645404282.38701,6388743
1645404282.5882556,6388743
1645404282.78946,6388744
1645404282.9906614,6388744
1645404283.1918623,6388744
1645404283.3930674,6388744
1645404283.594275,6388744
1645404283.7955542,6388745
1645404283.9967499,6388745
1645404284.1979387,6388745
1645404284.3991585,6388746
1645404284.6003954,6388747
1645404284.801602,6388748
1645404285.0027986,6388748
1645404285.2039263,6388748
1645404285.4051268,6388748
1645404285.6064138,6388748
1645404285.8076491,6388749
1645404286.0088515,6388749
1645404286.2100785,6388749
1645404286.4112923,6388749
1645404286.612506,6388749
1645404286.8137074,6388750
1645404287.0149102,6388751
1645404287.216167,6388752
1645404287.4173713,6388752
1645404287.6185749,6388752
1645404287.81978,6388753
1645404288.0209737,6388753
1645404288.2221775,6388753
1645404288.4234111,6388753
1645404288.6246114,6388753
1645404288.8258119,6388755
1645404289.0270016,6388757
1645404289.2282164,6388757
1645404289.4294848,6388757
1645404289.6307158,6388758
1645404289.83192,6388759
1645404290.0331583,6388759
1645404290.2344034,6388759
1645404290.4356062,6388759
1645404290.6368089,6388759
1645404290.8380053,6388760
1645404291.039257,6388760
1645404291.240512,6388760
1645404291.4417126,6388760
1645404291.642923,6388760
1645404291.8441596,6388761
1645404292.0454361,6388761
1645404292.2466397,6388762
1645404292.447858,6388762
1645404292.6490617,6388762
1645404292.8502686,6388763
1645404293.0515122,6388763
1645404293.25272,6388763
1645404293.4539285,6388763
1645404293.6551695,6388763
1645404293.856594,6388765
1645404294.0583363,6388765
1645404294.2595422,6388765
1645404294.460747,6388765
1645404294.6619513,6388766
1645404294.8632064,6388767
1645404295.0644865,6388767
1645404295.2656896,6388767
1645404295.4668887,6388767
1645404295.6681,6388767
1645404295.869399,6388768
1645404296.0706246,6388768
1645404296.2718332,6388768
1645404296.4730332,6388768
1645404296.6742406,6388768
1645404296.8754582,6388769
1645404297.076665,6388771
1645404297.2778716,6388772
1645404297.4790816,6388772
1645404297.6802945,6388772
1645404297.8815503,6388773
1645404298.0827587,6388773
1645404298.2839115,6388773
1645404298.4851484,6388773
1645404298.686361,6388773
1645404298.887505,6388775
1645404299.0887134,6388775
1645404299.289926,6388775
1645404299.4911337,6388775
1645404299.6923435,6388776
1645404299.8935878,6388777
1645404300.0947928,6388778
1645404300.2962613,6388784
1645404300.497565,6388784
1645404300.6987827,6388784
1645404300.8999908,6388785
1645404301.101248,6388785
1645404301.3025012,6388785
1645404301.5036826,6388785
1645404301.7049313,6388785
1645404301.9061728,6388786
1645404302.1073787,6388786
1645404302.3086152,6388787
1645404302.5098603,6388787
1645404302.7110944,6388788
1645404302.9123032,6388788
1645404303.113541,6388788
1645404303.3147755,6388788
1645404303.5159833,6388788
1645404303.7175117,6388789
1645404303.9187257,6388789
1645404304.119933,6388789
1645404304.3211691,6388789
1645404304.522402,6388789
1645404304.7236388,6388790
1645404304.9248483,6388790
1645404305.1260502,6389052
1645404305.3274372,6389052
1645404305.5286636,6389052
1645404305.7298713,6389054
1645404305.9310844,6389056
1645404306.1323018,6389056
1645404306.3335843,6389056
1645404306.5347855,6389056
1645404306.7359512,6389057
1645404306.9371715,6389057
1645404307.1384122,6389057
1645404307.3396313,6389058
1645404307.5408468,6389058
1645404307.7420597,6389059
1645404307.9433107,6389059
1645404308.1445608,6389059
1645404308.3457623,6389060
1645404308.5469642,6389060
1645404308.7481825,6389064
1645404308.949428,6389065
1645404309.1506479,6389065
1645404309.3518472,6389065
1645404309.5530815,6389066
1645404309.7543058,6389067
1645404309.9556005,6389067
1645404310.156863,6389067
1645404310.3580887,6389068
1645404310.5593076,6389068
1645404310.760536,6389069
1645404310.9618447,6389069
1645404311.1630604,6389069
1645404311.3643198,6389069
1645404311.565581,6389069
1645404311.766795,6389070
1645404311.968011,6389070
1645404312.1692228,6389071
1645404312.370477,6389071
1645404312.571681,6389071
1645404312.772886,6389073
1645404312.9740932,6389073
1645404313.175298,6389073
1645404313.3765693,6389073
1645404313.577778,6389073
1645404313.7789805,6389075
1645404313.9801853,6389075
1645404314.1813931,6389075
1645404314.382639,6389075
1645404314.5838494,6389076
1645404314.7850487,6389077
1645404314.986262,6389078
1645404315.1874628,6389080
1645404315.3886697,6389080
1645404315.5898547,6389080
1645404315.791091,6389081
1645404315.9923327,6389081
1645404316.1935387,6389084
1645404316.3947396,6389084
1645404316.59595,6389084
1645404316.7971594,6389085
1645404316.9984016,6389085
1645404317.199605,6389087
1645404317.4008179,6389087
1645404317.6020117,6389089
1645404317.8032658,6389092
1645404318.004453,6389092
1645404318.205652,6389093
1645404318.4068522,6389093
1645404318.6080632,6389093
1645404318.8093424,6389096
1645404319.010585,6389098
1645404319.2117898,6389100
1645404319.4129875,6389100
1645404319.614195,6389101
1645404319.8154352,6389102
1645404320.0166388,6389103
1645404320.2178557,6389104
1645404320.4190598,6389104
1645404320.6202784,6389105
1645404320.8215613,6389107
1645404321.022762,6389107
1645404321.2239742,6389107
1645404321.4251876,6389107
1645404321.626423,6389108
1645404321.8276281,6389110
1645404322.028754,6389111
1645404322.2299497,6389113
1645404322.431697,6389113
1645404322.6328468,6389113
1645404322.8340595,6389114
1645404323.0352714,6389114
1645404323.2364964,6389114
1645404323.4377022,6389114
1645404323.6389058,6389114
1645404323.8401642,6389116
1645404324.041368,6389116
1645404324.2425728,6389116
1645404324.443776,6389116
1645404324.6449754,6389117
1645404324.8461857,6389118
1645404325.0474386,6389118
1645404325.248647,6389118
1645404325.4498425,6389118
1645404325.6510515,6389118
1645404325.8524673,6389119
1645404326.0536892,6389119
1645404326.2548978,6389119
1645404326.456167,6389119
1645404326.657403,6389119
1645404326.8586087,6389120
1645404327.0598104,6389120
1645404327.2610204,6389121
1645404327.4622808,6389121
1645404327.6635244,6389121
1645404327.8647246,6389123
1645404328.0659297,6389124
1645404328.2670717,6389125
1645404328.4682865,6389125
1645404328.6695263,6389125
1645404328.8707306,6389128
1645404329.0719266,6389128
1645404329.2731438,6389128
1645404329.4744368,6389128
1645404329.6756444,6389129
1645404329.8768451,6389130
1645404330.0780423,6389130
1645404330.2792535,6389132
1645404330.4805095,6389132
1645404330.6817138,6389132
1645404330.8829134,6389133
1645404331.0841682,6389133
1645404331.28539,6389135
1645404331.4865928,6389135
