time,ping
1644040438.6641846,0.246 ms
1644040438.8661788,0.268 ms
1644040439.0684104,0.182 ms
1644040439.2706287,0.261 ms
1644040439.4728777,0.235 ms
1644040439.6751542,0.241 ms
1644040439.8771868,0.241 ms
1644040440.079423,0.247 ms
1644040440.2818131,0.246 ms
1644040440.4841306,0.159 ms
1644040440.6861842,0.250 ms
1644040440.8884094,0.238 ms
1644040441.090618,0.264 ms
1644040441.2929604,0.239 ms
1644040441.4951255,0.251 ms
1644040441.6973345,0.250 ms
1644040441.8996124,0.238 ms
1644040442.101781,0.204 ms
1644040442.3039813,0.187 ms
1644040442.5061462,0.198 ms
1644040442.7083309,0.262 ms
1644040442.910621,0.248 ms
1644040443.1128912,0.186 ms
1644040443.3149192,0.258 ms
1644040443.5171998,0.190 ms
1644040443.7192998,0.240 ms
1644040443.9215598,0.242 ms
1644040444.1237228,0.257 ms
1644040444.3259182,0.268 ms
1644040444.5280726,0.132 ms
1644040444.730111,0.220 ms
1644040444.9322743,0.163 ms
1644040445.134365,0.244 ms
1644040445.3365195,0.241 ms
1644040445.5388892,0.264 ms
1644040445.7411456,0.160 ms
1644040445.943264,0.171 ms
1644040446.1453385,0.169 ms
1644040446.3473482,0.256 ms
1644040446.5496008,0.244 ms
1644040446.7518263,0.173 ms
1644040446.9539537,0.205 ms
1644040447.156087,0.242 ms
1644040447.3582973,0.185 ms
1644040447.5603993,0.189 ms
1644040447.76263,0.250 ms
1644040447.9648762,0.260 ms
1644040448.167096,0.173 ms
1644040448.3691857,0.247 ms
1644040448.5713546,0.241 ms
1644040448.7736232,0.235 ms
1644040448.9757907,0.329 ms
1644040449.1781356,0.243 ms
1644040449.3804142,0.246 ms
1644040449.5828812,0.278 ms
1644040449.7851222,0.195 ms
1644040449.987198,0.244 ms
1644040450.1895363,0.261 ms
1644040450.391926,0.160 ms
1644040450.5940578,0.246 ms
1644040450.796242,0.219 ms
1644040450.9987445,0.226 ms
1644040451.2008793,0.167 ms
1644040451.4028769,0.250 ms
1644040451.6050472,0.249 ms
1644040451.8072817,0.266 ms
1644040452.0095482,0.257 ms
1644040452.2118807,0.260 ms
1644040452.414085,0.246 ms
1644040452.616302,0.248 ms
1644040452.8185792,0.238 ms
1644040453.0208256,0.257 ms
1644040453.2230663,0.248 ms
1644040453.425209,0.263 ms
1644040453.6273956,0.219 ms
1644040453.8295562,0.257 ms
1644040454.0318577,0.252 ms
1644040454.23408,0.249 ms
1644040454.4362729,0.237 ms
1644040454.638438,0.258 ms
1644040454.8407347,0.234 ms
1644040455.0428689,0.242 ms
1644040455.2456663,0.265 ms
1644040455.447887,0.244 ms
1644040455.6500497,0.253 ms
1644040455.8522787,0.244 ms
1644040456.0544546,0.245 ms
1644040456.2566583,0.249 ms
1644040456.4588912,0.248 ms
1644040456.6610923,0.196 ms
1644040456.8632371,0.173 ms
1644040457.065185,0.246 ms
1644040457.2673569,0.213 ms
1644040457.469561,0.210 ms
1644040457.671837,0.264 ms
1644040457.8741126,0.199 ms
1644040458.0762854,0.251 ms
1644040458.2784493,0.256 ms
1644040458.48058,0.241 ms
1644040458.682798,0.261 ms
1644040458.8850856,0.248 ms
1644040459.0873065,0.245 ms
1644040459.2895706,0.246 ms
1644040459.4918635,0.247 ms
1644040459.6940744,0.251 ms
1644040459.8962705,0.239 ms
1644040460.0984504,0.263 ms
1644040460.3008265,0.207 ms
1644040460.5030384,0.224 ms
1644040460.7052312,0.171 ms
1644040460.907233,0.167 ms
1644040461.109237,0.250 ms
1644040461.3114004,0.245 ms
1644040461.5136366,0.244 ms
1644040461.7158854,0.254 ms
1644040461.918025,0.247 ms
1644040462.120215,0.183 ms
1644040462.3223429,0.196 ms
1644040462.5245514,0.213 ms
1644040462.7268028,0.247 ms
1644040462.9289863,0.285 ms
1644040463.1311746,0.218 ms
1644040463.3332806,0.264 ms
1644040463.5354419,0.247 ms
1644040463.737664,0.251 ms
1644040463.9398744,0.540 ms
1644040464.142282,0.247 ms
1644040464.3444588,0.246 ms
1644040464.546798,0.253 ms
1644040464.7489588,0.241 ms
1644040464.9511893,0.248 ms
1644040465.1534505,0.243 ms
1644040465.3556917,0.170 ms
1644040465.5577912,0.245 ms
1644040465.759969,0.266 ms
1644040465.962126,0.257 ms
1644040466.1643534,0.223 ms
1644040466.3664947,0.252 ms
1644040466.5687275,0.180 ms
1644040466.7709553,0.210 ms
1644040466.973118,0.256 ms
1644040467.1753387,0.196 ms
1644040467.3776004,0.263 ms
1644040467.5798118,0.196 ms
1644040467.7819984,0.138 ms
1644040467.9839783,0.194 ms
1644040468.186063,0.209 ms
1644040468.388207,0.150 ms
1644040468.5903325,0.246 ms
1644040468.7926507,0.193 ms
1644040468.9948,0.252 ms
1644040469.1970263,0.254 ms
1644040469.3992178,0.253 ms
1644040469.6014078,0.178 ms
1644040469.8035984,0.250 ms
1644040470.0058396,0.267 ms
1644040470.208097,0.248 ms
1644040470.4103158,0.240 ms
1644040470.6125484,0.193 ms
1644040470.814802,0.262 ms
1644040471.0170548,0.186 ms
1644040471.219206,0.193 ms
1644040471.4213455,0.190 ms
1644040471.6236134,0.251 ms
1644040471.8258471,0.256 ms
1644040472.0280185,0.260 ms
1644040472.230201,0.206 ms
1644040472.432417,0.171 ms
1644040472.6346574,0.242 ms
1644040472.8369064,0.253 ms
1644040473.039006,0.212 ms
1644040473.241141,0.260 ms
1644040473.44334,0.242 ms
1644040473.6456962,0.256 ms
1644040473.8479493,0.260 ms
1644040474.0501342,0.165 ms
1644040474.252268,0.248 ms
1644040474.4544559,0.241 ms
1644040474.6567159,0.240 ms
1644040474.85893,0.255 ms
1644040475.0610893,0.250 ms
1644040475.2632637,0.241 ms
1644040475.46542,0.243 ms
1644040475.6677244,0.182 ms
1644040475.8699927,0.203 ms
1644040476.0720625,0.239 ms
1644040476.2742112,0.247 ms
1644040476.4765515,0.242 ms
1644040476.678858,0.247 ms
1644040476.881042,0.247 ms
1644040477.0831785,0.247 ms
1644040477.285388,0.250 ms
1644040477.487613,0.166 ms
1644040477.689761,0.192 ms
1644040477.8919036,0.250 ms
1644040478.0940669,0.255 ms
1644040478.2962108,0.238 ms
1644040478.4984038,0.242 ms
1644040478.7007074,0.249 ms
1644040478.9029305,0.236 ms
1644040479.1050746,0.186 ms
1644040479.307197,0.259 ms
1644040479.5094554,0.242 ms
1644040479.7116687,0.250 ms
1644040479.91391,0.244 ms
1644040480.1160142,0.256 ms
1644040480.3181999,0.194 ms
1644040480.5203512,0.256 ms
1644040480.7226088,0.272 ms
1644040480.9250648,0.216 ms
1644040481.127246,0.216 ms
1644040481.3292613,0.222 ms
1644040481.5313454,0.213 ms
1644040481.733424,0.137 ms
1644040481.935591,0.117 ms
1644040482.1376584,0.155 ms
1644040482.341196,0.220 ms
1644040482.5433896,0.224 ms
1644040482.7454083,0.217 ms
1644040482.9474201,0.218 ms
1644040483.1495657,0.148 ms
1644040483.3515828,0.220 ms
1644040483.5536773,0.253 ms
1644040483.7557883,0.251 ms
1644040483.9578733,0.255 ms
1644040484.1599672,0.225 ms
1644040484.362027,0.252 ms
1644040484.5640922,0.146 ms
1644040484.7661934,0.152 ms
1644040484.9682205,0.217 ms
1644040485.1702087,0.223 ms
1644040485.3723092,0.246 ms
1644040485.5745697,0.215 ms
1644040485.776744,0.252 ms
1644040485.9787858,0.214 ms
1644040486.1809237,0.238 ms
1644040486.3829336,0.118 ms
1644040486.5849583,0.218 ms
1644040486.7870226,0.216 ms
1644040486.9890985,0.207 ms
1644040487.1911862,0.232 ms
1644040487.393207,0.216 ms
1644040487.5953066,0.224 ms
1644040487.7973406,0.215 ms
1644040487.999461,0.221 ms
1644040488.201618,0.220 ms
1644040488.4037113,0.222 ms
1644040488.605831,0.225 ms
1644040488.8079853,0.177 ms
1644040489.0100746,0.190 ms
1644040489.2121966,0.192 ms
1644040489.4142005,0.217 ms
1644040489.6162822,0.180 ms
1644040489.8184102,0.223 ms
1644040490.0205498,0.227 ms
1644040490.2226005,0.216 ms
1644040490.424725,0.252 ms
1644040490.6268458,0.238 ms
1644040490.8289063,0.149 ms
1644040491.030912,0.137 ms
1644040491.2329144,0.157 ms
1644040491.4348865,0.251 ms
1644040491.6369276,0.246 ms
1644040491.8390307,0.194 ms
1644040492.0411084,0.202 ms
1644040492.2432468,0.220 ms
1644040492.44531,0.220 ms
1644040492.6474109,0.227 ms
1644040492.8494275,0.146 ms
1644040493.05137,0.143 ms
1644040493.2533588,0.221 ms
1644040493.4555213,0.219 ms
1644040493.6575518,0.219 ms
1644040493.8596003,0.214 ms
1644040494.0617268,0.161 ms
1644040494.263822,0.255 ms
1644040494.4659564,0.140 ms
1644040494.6679623,0.122 ms
1644040494.8699644,0.257 ms
1644040495.0720274,0.182 ms
1644040495.2740948,0.190 ms
1644040495.4761434,0.150 ms
1644040495.6780796,0.126 ms
1644040495.8800523,0.214 ms
1644040496.082082,0.212 ms
1644040496.284093,0.225 ms
1644040496.4862084,0.149 ms
1644040496.6882088,0.221 ms
1644040496.8902078,0.222 ms
1644040497.092188,0.221 ms
1644040497.2942603,0.190 ms
1644040497.496313,0.213 ms
1644040497.698337,0.216 ms
1644040497.9004142,0.181 ms
1644040498.1025922,0.220 ms
1644040498.3046832,0.249 ms
1644040498.5067856,0.255 ms
1644040498.7088532,0.271 ms
1644040498.9109483,0.251 ms
1644040499.1130264,0.267 ms
1644040499.315112,0.251 ms
1644040499.5172467,0.246 ms
1644040499.719331,0.221 ms
1644040499.921334,0.219 ms
1644040500.1233904,0.251 ms
1644040500.325842,0.279 ms
1644040500.5280201,0.284 ms
1644040500.730169,0.219 ms
1644040500.9322805,0.217 ms
1644040501.1343586,0.218 ms
1644040501.3362064,0.246 ms
1644040501.538396,0.215 ms
1644040501.7405653,0.141 ms
1644040501.9426527,0.260 ms
1644040502.144832,0.263 ms
1644040502.347072,0.216 ms
1644040502.5490963,0.143 ms
1644040502.7511625,0.217 ms
1644040502.9532356,0.142 ms
1644040503.1552908,0.223 ms
1644040503.3574142,0.226 ms
1644040503.5595655,0.130 ms
1644040503.761614,0.223 ms
1644040503.9636931,0.223 ms
1644040504.165811,0.171 ms
1644040504.3678176,0.246 ms
1644040504.5699317,0.222 ms
1644040504.7719598,0.229 ms
1644040504.9739954,0.241 ms
1644040505.1761057,0.258 ms
1644040505.3781967,0.226 ms
1644040505.5802763,0.221 ms
1644040505.7821877,0.149 ms
1644040505.9842222,0.132 ms
1644040506.1862607,0.149 ms
1644040506.388298,0.220 ms
1644040506.590403,0.223 ms
1644040506.792465,0.146 ms
1644040506.994464,0.218 ms
1644040507.1967194,0.222 ms
1644040507.398826,0.214 ms
1644040507.6008794,0.255 ms
1644040507.8029919,0.259 ms
1644040508.0049815,0.211 ms
1644040508.2070801,0.249 ms
1644040508.4092114,0.220 ms
1644040508.6112897,0.234 ms
1644040508.8133953,0.228 ms
1644040509.0155754,0.222 ms
1644040509.217732,0.157 ms
1644040509.4197583,0.219 ms
1644040509.6219149,0.238 ms
1644040509.8240156,0.189 ms
1644040510.0260494,0.250 ms
1644040510.228187,0.260 ms
1644040510.430742,0.305 ms
1644040510.6329756,0.196 ms
1644040510.8350823,0.151 ms
1644040511.037473,0.222 ms
1644040511.2395937,0.134 ms
1644040511.4416113,0.211 ms
1644040511.6436324,0.220 ms
1644040511.8457272,0.256 ms
1644040512.0479856,0.239 ms
1644040512.250245,0.247 ms
1644040512.4524512,0.218 ms
1644040512.654551,0.224 ms
1644040512.856692,0.214 ms
1644040513.0588078,0.218 ms
1644040513.2608929,0.212 ms
1644040513.4630046,0.204 ms
1644040513.6650603,0.152 ms
1644040513.8671293,0.222 ms
1644040514.0692759,0.260 ms
1644040514.271762,0.220 ms
1644040514.473908,0.243 ms
1644040514.6802313,0.232 ms
1644040514.8907428,0.163 ms
1644040515.0929103,0.220 ms
1644040515.2949936,0.209 ms
1644040515.4970462,0.145 ms
1644040515.6991699,0.164 ms
1644040515.9012644,0.460 ms
1644040516.103593,0.221 ms
1644040516.30571,0.228 ms
1644040516.50777,0.281 ms
1644040516.7099214,0.221 ms
1644040516.9119232,0.238 ms
1644040517.1140194,0.145 ms
1644040517.3161817,0.224 ms
1644040517.5182362,0.216 ms
1644040517.720307,0.225 ms
1644040517.9223065,0.217 ms
1644040518.1242673,0.226 ms
1644040518.3263857,0.216 ms
1644040518.528459,0.218 ms
1644040518.7304401,0.220 ms
1644040518.9325488,0.233 ms
1644040519.134683,0.152 ms
1644040519.33749,0.221 ms
1644040519.53962,0.234 ms
1644040519.741722,0.220 ms
1644040519.9437575,0.265 ms
1644040520.1458268,0.239 ms
1644040520.3479614,0.245 ms
1644040520.550001,0.229 ms
1644040520.7520916,0.153 ms
1644040520.9542077,0.219 ms
1644040521.156244,0.221 ms
1644040521.3583083,0.220 ms
1644040521.5603104,0.214 ms
1644040521.762348,0.222 ms
1644040521.9645588,0.224 ms
1644040522.166557,0.231 ms
1644040522.368747,0.145 ms
1644040522.5707996,0.188 ms
1644040522.7728803,0.258 ms
1644040522.9749942,0.263 ms
1644040523.1770892,0.134 ms
1644040523.3791506,0.214 ms
1644040523.5812292,0.145 ms
1644040523.7832983,0.218 ms
1644040523.9853008,0.221 ms
1644040524.1873815,0.219 ms
1644040524.3894436,0.222 ms
1644040524.5914493,0.145 ms
1644040524.7933562,0.240 ms
1644040524.9955428,0.342 ms
1644040525.197758,0.303 ms
1644040525.3999043,0.241 ms
1644040525.60204,0.221 ms
1644040525.8040879,0.217 ms
1644040526.0060663,0.184 ms
1644040526.2082202,0.216 ms
1644040526.4102144,0.212 ms
1644040526.6123104,0.217 ms
1644040526.8142574,0.220 ms
1644040527.0161831,0.224 ms
1644040527.21833,0.219 ms
1644040527.420275,0.218 ms
1644040527.6223266,0.231 ms
1644040527.8243685,0.232 ms
1644040528.0264566,0.220 ms
1644040528.2285733,0.217 ms
1644040528.4307559,0.149 ms
1644040528.6327775,0.224 ms
1644040528.8348012,0.144 ms
1644040529.0367975,0.254 ms
1644040529.2388575,0.287 ms
1644040529.440921,0.234 ms
1644040529.643025,0.159 ms
1644040529.845049,0.142 ms
1644040530.0472243,0.218 ms
1644040530.2492573,0.190 ms
1644040530.451362,0.213 ms
1644040530.6534128,0.221 ms
1644040530.8554688,0.229 ms
1644040531.057583,0.217 ms
1644040531.2596376,0.222 ms
1644040531.461709,0.224 ms
1644040531.6637838,0.147 ms
1644040531.8658767,0.191 ms
1644040532.0679402,0.215 ms
1644040532.2699983,0.187 ms
1644040532.4721246,0.141 ms
1644040532.6741147,0.185 ms
1644040532.8761935,0.213 ms
1644040533.078269,0.223 ms
1644040533.2803404,0.146 ms
1644040533.4822874,0.233 ms
1644040533.6843972,0.216 ms
1644040533.886391,0.243 ms
1644040534.0884461,0.232 ms
1644040534.29057,0.222 ms
1644040534.492615,0.214 ms
1644040534.6947045,0.215 ms
1644040534.8968685,0.218 ms
1644040535.0989392,0.218 ms
1644040535.3009968,0.229 ms
1644040535.503044,0.144 ms
1644040535.705077,0.145 ms
1644040535.907137,0.147 ms
1644040536.1091914,0.220 ms
1644040536.3113005,0.241 ms
1644040536.5134156,0.214 ms
1644040536.71542,0.126 ms
1644040536.9173975,0.241 ms
1644040537.1194315,0.184 ms
1644040537.3214152,0.222 ms
1644040537.5235362,0.217 ms
1644040537.725607,0.229 ms
1644040537.9277189,0.236 ms
1644040538.1298182,0.214 ms
1644040538.3318982,0.252 ms
1644040538.5339358,0.217 ms
1644040538.7360349,0.154 ms
1644040538.9380455,0.228 ms
1644040539.1400638,0.184 ms
1644040539.3421571,0.225 ms
1644040539.5442467,0.219 ms
1644040539.7462664,0.224 ms
1644040539.948381,0.224 ms
1644040540.150454,0.215 ms
1644040540.3526912,0.266 ms
1644040540.554893,0.219 ms
1644040540.7569463,0.168 ms
1644040540.959304,0.148 ms
1644040541.1613297,0.215 ms
1644040541.36333,0.159 ms
1644040541.5652373,0.221 ms
1644040541.7672424,0.197 ms
1644040541.969198,0.224 ms
1644040542.1712174,0.223 ms
1644040542.3737931,0.233 ms
1644040542.575896,0.221 ms
1644040542.7779236,0.192 ms
1644040542.9800766,0.193 ms
1644040543.1822085,0.166 ms
1644040543.3842692,0.144 ms
1644040543.586348,0.199 ms
1644040543.7884452,0.244 ms
1644040543.9908476,0.257 ms
1644040544.19299,0.184 ms
1644040544.395022,0.251 ms
1644040544.5972104,0.250 ms
1644040544.799394,0.172 ms
1644040545.001612,0.161 ms
1644040545.2036068,0.252 ms
1644040545.4058444,0.219 ms
1644040545.6080754,0.246 ms
1644040545.8101952,0.240 ms
1644040546.0124147,0.251 ms
1644040546.2146668,0.151 ms
1644040546.4167407,0.258 ms
1644040546.61897,0.245 ms
1644040546.8211083,0.250 ms
1644040547.023313,0.170 ms
1644040547.2254164,0.248 ms
1644040547.427624,0.245 ms
1644040547.6297827,0.220 ms
1644040547.8319292,0.212 ms
1644040548.0341492,0.269 ms
1644040548.2363646,0.258 ms
1644040548.4385834,0.186 ms
1644040548.6406999,0.246 ms
1644040548.8428998,0.252 ms
1644040549.0451074,0.191 ms
1644040549.2472188,0.182 ms
1644040549.4493244,0.262 ms
1644040549.6515334,0.200 ms
1644040549.853655,0.258 ms
1644040550.055905,0.244 ms
1644040550.2580388,0.211 ms
1644040550.4601605,0.255 ms
1644040550.6623454,0.251 ms
1644040550.8646553,0.181 ms
1644040551.0668766,0.203 ms
1644040551.269016,0.209 ms
1644040551.4710467,0.142 ms
1644040551.6730576,0.196 ms
1644040551.8751178,0.246 ms
1644040552.0773757,0.253 ms
1644040552.2795722,0.175 ms
1644040552.481763,0.246 ms
1644040552.6838152,0.256 ms
1644040552.8861,0.232 ms
1644040553.0882566,0.246 ms
1644040553.290425,0.253 ms
1644040553.4925997,0.227 ms
1644040553.6947296,0.242 ms
1644040553.8969884,0.207 ms
1644040554.0991237,0.157 ms
1644040554.301233,0.175 ms
1644040554.5032575,0.245 ms
1644040554.7054617,0.251 ms
1644040554.9076507,0.241 ms
1644040555.109809,0.259 ms
1644040555.3119857,0.203 ms
1644040555.5141072,0.197 ms
1644040555.7162368,0.262 ms
1644040555.918479,0.247 ms
1644040556.1206129,0.241 ms
1644040556.3227708,0.248 ms
1644040556.524902,0.277 ms
1644040556.7270098,0.188 ms
1644040556.9290676,0.216 ms
1644040557.1312106,0.244 ms
1644040557.333303,0.255 ms
1644040557.5356348,0.231 ms
1644040557.7378118,0.209 ms
1644040557.9399896,0.211 ms
1644040558.1421425,0.260 ms
1644040558.3443043,0.251 ms
1644040558.546648,0.245 ms
1644040558.7488835,0.255 ms
1644040558.9510088,0.184 ms
1644040559.1531491,0.249 ms
1644040559.3553343,0.245 ms
1644040559.5575168,0.254 ms
1644040559.7597451,0.243 ms
1644040559.9618983,0.276 ms
1644040560.1640346,0.213 ms
1644040560.366464,0.239 ms
1644040560.5687342,0.253 ms
1644040560.770924,0.173 ms
1644040560.972975,0.200 ms
1644040561.1750476,0.258 ms
1644040561.3772461,0.241 ms
1644040561.5794358,0.202 ms
1644040561.781583,0.140 ms
1644040561.9837239,0.259 ms
1644040562.1859455,0.253 ms
1644040562.3881137,0.260 ms
1644040562.5902855,0.181 ms
1644040562.792412,0.183 ms
1644040562.9945421,0.240 ms
1644040563.1967793,0.165 ms
1644040563.3988261,0.265 ms
1644040563.6011238,0.165 ms
1644040563.803123,0.163 ms
1644040564.0052202,0.257 ms
1644040564.207388,0.238 ms
1644040564.4095855,0.245 ms
1644040564.6118848,0.190 ms
1644040564.813927,0.299 ms
1644040565.0161262,0.270 ms
1644040565.2182462,0.246 ms
1644040565.4204664,0.244 ms
1644040565.6227617,0.285 ms
1644040565.8249912,0.252 ms
1644040566.0271144,0.247 ms
1644040566.2293422,0.237 ms
1644040566.43155,0.241 ms
1644040566.6337516,0.245 ms
1644040566.8358958,0.250 ms
1644040567.0380743,0.199 ms
1644040567.2401452,0.250 ms
1644040567.4423473,0.258 ms
1644040567.6446028,0.247 ms
1644040567.8467267,0.247 ms
1644040568.0488803,0.246 ms
1644040568.2510219,0.236 ms
1644040568.4531484,0.256 ms
1644040568.6553652,0.248 ms
1644040568.8575625,0.256 ms
1644040569.0598278,0.250 ms
1644040569.2620425,0.243 ms
1644040569.4642665,0.274 ms
1644040569.6664655,0.248 ms
1644040569.8686817,0.240 ms
1644040570.0708752,0.253 ms
1644040570.273088,0.249 ms
1644040570.4754696,0.256 ms
1644040570.6777034,0.157 ms
1644040570.8798954,0.151 ms
1644040571.0823488,0.248 ms
1644040571.2845604,0.197 ms
1644040571.4867916,0.195 ms
1644040571.688839,0.191 ms
1644040571.8908782,0.248 ms
1644040572.0929632,0.249 ms
1644040572.2950895,0.248 ms
1644040572.4972785,0.167 ms
1644040572.6993682,0.244 ms
1644040572.9015746,0.246 ms
1644040573.1039166,0.240 ms
1644040573.3060453,0.197 ms
1644040573.5081906,0.251 ms
1644040573.7103617,0.257 ms
1644040573.9125016,0.176 ms
1644040574.1146815,0.256 ms
1644040574.3169413,0.254 ms
1644040574.5190463,0.247 ms
1644040574.7212825,0.256 ms
1644040574.9234366,0.253 ms
1644040575.1257598,0.249 ms
1644040575.3279557,0.254 ms
1644040575.5301344,0.256 ms
1644040575.7322884,0.164 ms
